feature_id,feature_name,module,module_slug,server_domain_area,web_experience_area,mobile_experience_area,tenant_schema_area,cross_module_area,shared_platform_rule,architecture_status,implementation_status
F098,Item categories,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F099,SKUs,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F100,Variants,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F101,Multiple units of measure,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F102,UOM conversions,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F103,Warehouses,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F104,Warehouse locations and bins,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F105,Multi-warehouse inventory,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F106,Real-time stock balance,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F107,Stock ledger,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F108,Goods receipts,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F109,Goods issues,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F110,Internal transfers,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F111,Stock adjustments,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F112,Stock reservations,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F113,Available stock,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F114,Available-to-promise,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F115,Batch tracking,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F116,Lot tracking,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F117,Serial-number tracking,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F118,Expiry dates,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F119,Barcode scanning,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F120,Cycle counting,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F121,Physical inventory,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F122,Reorder point,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F123,Minimum / maximum stock,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F124,Safety stock,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F125,Automatic replenishment,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F126,Negative-stock control,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F127,FIFO valuation,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F128,Weighted / moving-average valuation,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F129,Standard costing,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F130,Inventory valuation,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F131,Landed cost allocation,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F132,Stock aging,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F133,Slow-moving inventory,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F134,Dead-stock reporting,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F135,Picking,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F136,Packing,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F137,Shipping,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F138,Returns,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F139,Damaged stock,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F140,Quarantine and quality-held stock,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F141,Batch / serial traceability,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F142,Inventory movement history,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F143,Stock reports,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F144,Inventory dashboard,Stock / Inventory,stock,services/api/src/modules/stock,apps/web/src/modules/stock,apps/mobile/src/modules/stock,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F145,Bill of Materials (BOM),Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F146,Multi-level BOM,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F147,BOM versions,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F148,BOM revisions,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F149,Alternate BOM,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F150,Routings,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F151,Operations,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F152,Work centres,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F153,Machine / work-centre capacity,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F154,Shift calendars,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F155,Manufacturing orders,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F156,Work orders,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F157,Job cards,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F158,Production planning,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F159,MRP,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F160,Material requirements,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F161,Material availability,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F162,Raw-material reservations,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F163,Material issue,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F164,Material consumption,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F165,Backflushing,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F166,Work in progress,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F167,Finished-goods receipt,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F168,Production scheduling,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F169,Labor time,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F170,Machine time,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F171,Setup time,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F172,Scrap,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F173,Waste,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F174,By-products and co-products,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F175,Rework,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F176,Batch manufacturing,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F177,Serial tracking,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F178,Make-to-stock,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F179,Make-to-order,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F180,Subcontract manufacturing,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F181,Production quality inspections,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F182,Production hold,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F183,Production costing,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F184,Standard vs actual costing,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F185,Cost variance,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F186,Yield analysis,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F187,Production efficiency,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F188,Downtime,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F189,Maintenance integration,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
